"","V1","V2","V3","V4","V5","V6","V7","V8"
"659",1115036,1,1,0,0,1,0,0
"660",1115038,1,0,1,0,0,0,1
"661",1115040,0,0,0,0,0,0,0
"662",1115041,1,1,1,0,1,0,1
"663",1115058,1,1,1,0,1,0,1
"664",1115059,1,1,1,0,1,0,1
"665",1115063,0,0,0,0,0,0,1
"666",1115064,1,1,1,1,1,1,0
"667",1115065,1,1,1,1,1,1,0
"668",1115067,1,1,1,1,1,1,0
"669",1115069,0,1,0,0,1,0,0
"670",1115070,1,0,1,0,0,0,0
"671",1115072,0,0,0,0,0,0,1
"672",1115074,1,0,1,0,0,0,1
"673",1115076,1,0,1,0,0,0,1
"674",1115208,1,0,1,0,0,0,1
"675",1115209,1,1,1,1,1,1,1
"676",1115211,0,0,0,0,0,0,0
"677",1115213,1,0,1,0,0,0,1
"678",1115216,1,1,0,0,1,0,1
"679",1115218,1,1,1,1,1,1,1
"680",1115220,1,0,1,0,0,0,1
"681",1115223,1,0,1,0,0,0,1
"682",1115225,0,0,0,0,0,0,0
"683",1115227,1,0,1,0,0,0,0
"684",1115228,1,0,1,0,0,0,1
"685",1115229,1,1,1,0,0,0,0
"686",1115233,1,1,1,0,1,0,1
"687",1115235,1,0,1,0,0,0,1
"688",1115236,1,1,1,0,1,1,1
"689",1115237,1,0,1,0,0,0,1
"690",1115241,1,0,1,0,0,0,1
"691",1115242,1,0,1,0,0,0,1
"692",1115243,1,0,1,0,0,1,1
"693",1115244,1,1,1,0,1,0,1
"694",1115246,1,0,1,0,1,1,1
"695",1115247,1,1,0,0,0,0,0
"696",1115250,1,1,1,0,1,0,1
"697",1115251,1,0,1,0,0,0,1
"698",1115252,1,0,1,0,0,0,1
"699",1115253,1,1,0,0,1,0,0
"700",1115254,1,0,1,0,0,0,1
"701",1115255,1,0,1,0,0,0,0
"702",1115256,1,0,1,0,0,0,1
"703",1115258,0,1,0,0,1,0,0
"704",1115260,1,0,1,0,0,1,1
"705",1115264,0,0,0,0,0,0,1
"706",1115267,1,0,1,0,0,0,1
"707",1115269,1,0,1,0,1,0,1
"708",1115270,0,1,0,0,1,0,1
"709",1115271,1,1,0,0,1,0,1
"710",1115272,0,1,0,0,1,0,0
"711",1115274,1,1,1,0,1,0,1
"712",1115275,1,1,1,0,1,1,1
"713",1115276,1,0,1,0,0,0,0
"714",1115277,1,0,1,0,0,0,1
"715",1115279,1,0,1,0,0,0,1
"716",1115280,0,0,0,0,0,0,0
"717",1115282,1,0,1,0,0,0,0
"718",1115432,1,0,1,0,0,0,0
"719",1115433,1,0,1,0,0,0,1
"720",1115434,1,0,1,0,0,0,1
"721",1115435,1,0,1,0,0,0,0
"722",1115436,1,1,1,0,0,0,0
"723",1115437,1,0,1,0,0,0,1
"724",1115439,1,1,1,0,1,0,1
"725",1115441,1,0,1,0,0,0,1
"726",1115444,0,1,0,0,0,0,0
"727",1115445,1,0,1,0,0,0,1
"728",1115446,1,0,1,0,1,1,1
"729",1115447,1,1,1,0,1,0,1
"730",1115448,1,1,1,0,0,0,1
"731",1115450,1,1,1,1,1,0,1
"732",1115451,1,0,1,0,0,0,1
"733",1115453,1,0,1,0,0,0,1
"734",1115454,0,0,0,0,0,0,0
"735",1115455,1,0,1,0,0,0,1
"736",1115456,1,0,1,0,0,0,1
"737",1115457,1,0,1,0,0,0,1
"738",1115458,1,0,1,0,0,0,0
"739",1115459,1,1,1,0,1,1,1
"740",1115461,0,0,0,0,0,0,0
"741",1115462,1,0,1,0,0,0,1
"742",1115463,1,0,1,0,0,0,1
"743",1115464,0,1,0,0,0,0,0
"744",1115466,1,1,1,0,1,0,1
"745",1115467,1,0,1,0,0,0,1
"746",1115470,1,1,1,0,1,0,1
"747",1115471,1,0,1,0,0,0,1
"748",1115475,1,0,1,0,0,0,1
"749",1115476,1,0,1,0,0,1,1
"750",1115477,1,1,1,0,1,0,1
"751",1115478,1,1,1,0,0,1,0
"752",1115479,1,0,1,0,0,0,1
"753",1115482,1,0,1,0,0,0,1
"754",1115485,1,0,1,0,0,0,1
"755",1115489,1,1,1,0,1,1,1
"756",1115490,0,0,0,0,0,0,0
"757",1115491,1,0,1,0,0,1,1
"758",1115492,1,0,1,0,1,1,1
"759",1115494,1,0,1,0,0,0,1
"760",1115496,1,0,1,0,0,0,0
"761",1115497,1,1,1,1,1,1,0
"762",1115498,1,1,1,0,1,1,1
"763",1116044,1,1,1,1,1,1,1
"764",1116045,1,0,1,0,0,0,1
"765",1116046,1,0,1,0,0,0,1
"766",1116047,1,1,1,0,1,1,1
"767",1116048,1,1,1,1,1,1,1
"768",1116057,1,1,1,0,1,0,1
"769",1116058,1,0,1,0,0,0,1
"770",1116059,1,0,1,0,0,0,1
"771",1116061,1,0,1,0,0,0,1
"772",1116062,1,1,1,0,1,1,1
"773",1116065,1,0,1,0,0,0,1
"774",1116066,0,0,0,0,0,0,0
"775",1116068,1,0,1,0,0,0,1
"776",1116070,1,0,1,0,0,0,1
"777",1116071,1,0,1,0,0,0,1
"778",1116074,1,1,1,1,1,1,1
"779",1116077,1,0,1,0,0,0,0
"780",1116078,1,1,1,0,0,1,0
"781",1116080,1,0,1,0,0,0,1
"782",1116085,0,0,0,0,0,0,0
"783",1116086,1,0,1,0,0,0,1
"784",1116089,1,0,1,0,0,0,1
"785",1116091,0,0,0,0,0,0,0
"786",1116104,1,0,1,0,0,0,1
"787",1116107,1,0,1,0,0,0,1
"788",1116108,1,0,1,0,0,0,0
"789",1116111,1,0,1,0,0,0,1
"790",1116114,1,1,1,1,1,1,0
"791",1116116,1,1,1,0,1,0,1
"792",1116120,1,0,1,0,0,0,1
"793",1116125,1,0,1,0,0,1,1
"794",1116126,1,0,1,0,0,1,1
"795",1116127,1,1,1,1,1,1,1
"796",1116128,1,1,1,0,1,1,1
"797",1116130,1,1,1,0,0,1,1
"798",1116133,1,0,1,0,0,1,1
"799",1116134,1,0,1,0,0,0,1
"800",1116136,1,0,1,0,1,1,1
"801",1116137,1,1,1,1,1,1,1
"802",1116140,1,0,1,0,0,1,1
"803",1116142,1,0,1,0,0,0,1
"804",1116143,1,0,1,0,0,0,1
"805",1116144,1,0,1,0,0,0,1
"806",1116145,1,0,1,0,0,0,1
"807",1116148,1,1,1,0,1,1,0
"808",1116149,1,1,1,0,1,1,1
"809",1116150,1,1,1,1,1,1,1
"810",1116151,1,0,1,0,0,0,1
"811",1116152,1,1,1,0,1,1,1
"812",1116153,1,0,1,0,0,1,1
"813",1116154,1,0,1,0,0,0,1
"814",1116158,1,0,1,0,0,0,1
"815",1116159,1,0,1,0,0,0,1
"816",1116162,1,0,1,0,0,1,1
"817",1116167,1,1,1,0,1,1,1
"818",1116168,1,1,1,0,1,0,1
"819",1116169,1,1,1,0,1,0,1
"820",1116170,1,0,1,0,0,0,1
"821",1116172,1,0,1,0,0,0,0
"822",1116177,1,0,1,0,0,0,1
"823",1116179,1,1,1,0,1,0,1
"824",1116180,0,0,0,0,0,0,0
"825",1116181,0,0,0,0,0,0,0
"826",1116182,1,0,1,0,1,1,1
"827",1116186,1,0,1,0,0,0,0
"828",1116187,1,1,0,0,0,0,0
"829",1116191,1,0,1,0,0,0,1
"830",1116193,1,1,1,0,0,0,1
"831",1116194,1,0,1,0,0,0,1
"832",1116197,1,0,1,0,0,0,1
"833",1116199,1,0,1,0,0,0,1
"834",1116200,0,0,0,0,0,0,0
"835",1116201,1,1,1,1,1,1,0
"836",1116203,1,1,1,0,1,0,1
"837",1116204,1,0,0,0,0,0,1
"838",1116205,1,0,1,0,0,0,1
"839",1116207,1,0,1,0,0,0,0
"840",1116211,1,1,0,0,1,0,1
"841",1116217,1,0,1,0,0,0,0
"842",1116220,1,0,1,0,0,0,1
"843",1116224,1,0,1,0,0,0,1
"844",1116226,1,0,1,0,0,0,0
"845",1116228,1,1,1,0,1,0,1
"846",1116229,1,0,1,0,0,0,1
"847",1116230,1,1,0,0,1,0,1
"848",1116233,1,0,1,0,0,0,1
"849",1116234,1,0,1,0,0,0,1
"850",1116236,0,0,0,0,0,0,1
"851",1116237,1,0,1,0,0,0,0
"852",1116239,1,0,1,0,0,0,0
"853",1116243,1,0,1,0,0,1,1
"854",1116244,1,0,1,0,0,1,0
"855",1116246,1,0,1,0,0,0,1
"856",1116253,1,0,1,0,0,0,0
"857",1116257,1,1,1,0,0,0,1
"858",1116259,1,1,0,0,1,0,1
"859",1116260,0,0,0,0,0,0,0
"860",1116262,1,0,1,0,0,0,1
"861",1116265,1,1,1,0,0,1,1
"862",1116267,1,1,1,1,1,1,1
"863",1116268,1,1,1,0,1,0,1
"864",1116269,1,0,1,0,0,0,1
"865",1116270,1,0,1,0,0,1,1
"866",1116272,1,0,1,0,0,0,1
"867",1116274,1,1,1,0,1,0,1
"868",1116275,1,0,1,0,1,0,1
"869",1116277,1,1,0,0,1,0,1
"870",1116278,1,0,1,0,0,0,1
"871",1116279,0,0,0,0,0,0,0
"872",1116280,1,1,0,0,1,0,0
"873",1116281,0,0,0,0,0,0,0
"874",1116282,1,0,1,0,0,0,1
"875",1116284,1,1,1,0,1,0,1
"876",1116285,0,0,1,0,0,0,0
"877",1116287,1,0,1,0,0,1,1
"878",1116288,1,0,1,0,0,1,1
"879",1116289,1,1,1,0,1,1,1
"880",1116292,1,0,1,0,0,0,1
"881",1116297,1,1,1,0,0,0,1
"882",1116298,1,0,1,0,0,0,1
"883",1116306,1,0,1,0,0,1,1
"884",1116308,1,1,1,0,1,0,1
"885",1116309,1,1,0,0,0,0,0
"886",1116310,1,1,0,0,1,0,1
"887",1116311,1,0,1,0,0,1,1
"888",1116313,1,0,1,0,0,0,1
"889",1116315,1,1,1,0,0,0,0
"890",1116320,1,1,1,0,1,0,1
"891",1116323,0,0,0,0,0,0,0
"892",1116324,1,0,1,0,0,0,1
"893",1116326,1,0,1,0,0,0,1
"894",1116330,1,0,1,0,0,0,1
"895",1116331,1,0,1,0,0,0,1
"896",1116332,1,0,1,0,0,0,1
"897",1116333,1,1,1,0,1,0,1
"898",1116334,1,0,1,0,0,0,1
"899",1116335,1,0,0,0,0,0,1
"900",1116336,1,0,1,0,0,0,1
"901",1116338,1,1,1,0,1,1,1
"902",1116340,1,0,1,0,0,1,1
"903",1116342,1,0,1,0,0,0,1
"904",1116344,1,0,1,0,0,0,1
"905",1116350,1,1,1,0,1,0,1
"906",1116352,0,0,1,0,0,0,0
"907",1116353,1,1,1,0,1,1,1
"908",1116357,1,0,1,0,1,1,1
"909",1116359,1,0,1,0,0,0,1
"910",1116363,1,0,1,0,0,0,1
"911",1116364,1,1,1,0,0,1,0
"912",1116365,1,0,1,0,0,0,1
"913",1116369,1,0,1,0,0,0,1
"914",1116371,1,0,1,0,0,0,1
"915",1116373,1,1,1,0,1,1,1
"916",1116374,0,0,0,0,0,0,0
"917",1116378,1,0,1,0,0,0,1
"918",1116380,1,0,1,0,0,0,1
"919",1116384,0,0,0,0,0,0,0
"920",1116389,1,0,1,0,0,1,0
"921",1116390,1,1,1,0,1,0,1
"922",1116391,1,0,1,0,0,0,1
"923",1116400,1,0,1,0,1,1,1
"924",1116401,1,0,1,0,0,0,1
"925",1116402,1,0,1,0,0,1,1
"926",1116404,1,0,1,0,0,0,1
"927",1116405,1,0,1,0,0,0,1
"928",1116408,1,0,1,0,0,0,0
"929",1116409,1,0,1,0,0,0,1
"930",1116410,1,0,1,0,0,0,1
"931",1116411,1,0,1,0,1,0,1
"932",1116415,1,1,1,0,0,0,0
"933",1116416,1,0,1,0,0,0,1
"934",1116417,1,0,1,0,0,0,1
"935",1116418,1,0,1,0,0,0,1
"936",1116420,0,1,0,0,0,0,0
"937",1116422,1,0,1,0,0,0,1
"938",1116424,1,0,1,0,1,0,1
"939",1116425,1,0,1,0,0,0,1
"940",1116426,1,1,1,0,1,0,1
"941",1116427,0,1,0,0,1,0,1
"942",1116429,1,1,1,0,1,0,1
"943",1116430,1,0,1,0,0,0,1
"944",1116431,1,1,1,1,1,1,1
"945",1116432,1,0,1,0,0,0,1
"946",1116435,1,0,1,0,0,0,1
"947",1116442,1,0,1,0,0,0,1
"948",1116443,1,1,1,0,0,0,1
"949",1116444,1,0,1,0,0,0,1
"950",1116445,1,1,1,0,1,0,1
"951",1116446,1,0,1,0,0,0,1
"952",1116448,0,1,0,0,0,0,0
"953",1116449,1,0,1,0,0,1,1
"954",1116453,1,1,1,0,0,0,1
"955",1116456,1,0,1,0,0,0,1
"956",1116459,1,0,1,0,0,0,1
"957",1116460,0,0,1,0,0,0,0
"958",1116461,1,0,1,0,0,1,1
"959",1116463,1,0,1,0,0,0,1
"960",1116464,1,0,1,0,0,0,1
"961",1116465,1,0,1,0,0,0,1
"962",1116466,1,1,1,1,1,1,1
"963",1116467,1,0,1,0,0,0,1
"964",1116468,0,0,0,0,0,0,0
"965",1116471,0,1,0,0,0,0,0
"966",1116475,1,1,1,0,1,1,1
"967",1116476,1,0,1,0,0,0,1
"968",1116480,0,0,0,0,0,0,0
"969",1116482,1,1,1,0,1,0,1
"970",1116483,1,0,1,0,1,0,1
"971",1116486,1,0,1,0,0,0,0
"972",1116487,1,0,1,0,0,0,1
"973",1116496,1,0,1,0,1,0,1
"974",1116498,1,1,1,1,1,1,1
"975",1116499,1,0,1,0,0,0,1
"976",1116501,1,0,1,0,0,0,1
"977",1116502,1,0,1,0,0,0,0
"978",1116505,1,0,1,0,0,0,1
"979",1116508,1,0,1,0,0,0,1
"980",1116509,1,1,1,0,1,1,1
"981",1116510,1,0,1,0,0,0,1
"982",1116514,1,0,1,0,0,0,1
"983",1116516,1,1,1,0,1,0,1
"984",1116518,1,1,1,0,0,1,1
"985",1116519,1,0,1,0,0,0,1
"986",1116520,1,0,1,0,0,1,1
"987",1116521,1,0,1,0,0,0,1
"988",1116522,1,0,1,0,0,0,1
"989",1116816,1,0,1,0,0,0,1
"990",1116817,1,1,1,0,1,1,1
"991",1116818,1,0,1,0,0,0,1
"992",1116819,1,1,1,1,1,1,1
"993",1116820,1,0,1,0,0,0,1
"994",1116823,1,1,0,0,1,0,1
"995",1116825,1,0,1,0,0,0,1
"996",1116826,1,0,1,0,0,0,1
"997",1116831,1,0,1,0,0,0,1
"998",1116834,1,0,1,0,0,0,1
"999",1116838,1,1,1,1,1,1,1
"1000",1116845,1,0,1,0,0,0,1
"1001",1116846,1,0,1,0,0,0,0
"1002",1116847,1,0,1,0,0,0,1
"1003",1116852,1,0,1,0,0,0,1
"1004",1116854,1,0,1,0,0,0,1
"1005",1116855,1,0,1,0,0,0,1
"1006",1116856,1,1,1,1,1,1,0
"1007",1116858,1,0,1,0,0,0,1
"1008",1116859,1,0,1,0,0,0,1
"1009",1118003,1,0,1,0,0,0,1
"1010",1118004,1,1,1,0,0,0,1
"1011",1118005,0,1,0,0,0,0,0
"1012",1118006,1,0,1,0,0,0,0
"1013",1118009,1,0,1,0,0,0,1
"1014",1118010,1,0,1,0,0,0,1
"1015",1118012,1,0,1,0,1,1,1
"1016",1118013,1,0,1,0,0,0,1
"1017",1118014,1,0,1,0,0,0,1
"1018",1118016,1,1,1,0,1,0,1
"1019",1118020,1,1,1,1,1,1,0
"1020",1118021,1,0,1,0,0,0,1
"1021",1118023,1,1,1,1,1,0,1
"1022",1118026,1,0,1,0,0,0,1
"1023",1118028,1,0,1,0,0,0,1
"1024",1118030,1,0,1,0,0,0,0
"1025",1118034,1,0,1,0,0,0,1
"1026",1118038,1,1,1,0,0,0,0
"1027",1118039,1,0,1,0,0,0,0
"1028",1118043,1,0,1,0,0,0,1
"1029",1118045,1,0,1,0,0,0,1
"1030",1118046,1,0,1,0,0,0,1
"1031",1118047,1,1,1,1,1,0,1
"1032",1118049,1,1,1,1,1,1,1
"1033",1118055,0,0,0,0,0,0,1
"1034",1118056,1,0,1,0,0,0,1
"1035",1118060,1,0,1,0,0,0,1
"1036",1118061,1,1,1,0,1,0,1
"1037",1118062,1,0,1,0,0,0,1
"1038",1118064,1,1,1,0,1,0,1
"1039",1118065,1,0,1,0,0,0,1
"1040",1118066,1,0,1,0,0,0,0
"1041",1118067,1,0,1,0,0,0,1
"1042",1118068,1,1,1,0,0,0,1
"1043",1118069,1,1,1,1,1,1,1
"1044",1118070,1,1,1,0,0,0,1
"1045",1118071,1,0,1,0,0,0,0
"1046",1118072,1,0,1,0,0,1,1
"1047",1118074,1,0,1,0,0,0,1
"1048",1118075,1,0,1,0,1,0,1
"1049",1118076,1,0,1,0,0,0,1
"1050",1118077,1,1,1,0,1,0,1
"1051",1118079,1,0,1,0,0,0,1
"1052",1118081,1,0,1,0,0,1,1
"1053",1118082,1,0,1,0,0,0,1
"1054",1118083,1,1,1,0,1,0,1
"1055",1118084,1,0,1,0,0,0,0
"1056",1118085,1,1,1,0,0,0,0
"1057",1118086,1,0,1,0,0,0,0
"1058",1118087,1,0,1,0,0,1,1
"1059",1118092,1,0,1,0,0,1,1
"1060",1118094,1,1,1,0,0,1,1
"1061",1118095,1,1,1,0,0,1,1
"1062",1118098,1,0,1,0,0,0,1
"1063",1118099,1,1,1,1,1,1,1
"1064",1118101,1,0,1,0,0,0,1
"1065",1118102,1,1,1,0,1,0,1
"1066",1118104,1,1,1,0,1,0,1
"1067",1118107,1,0,1,0,0,0,0
"1068",1118108,1,0,1,0,0,0,1
"1069",1118113,1,0,1,0,0,0,1
"1070",1118114,1,1,1,0,1,0,1
"1071",1118117,1,0,1,0,0,0,1
"1072",1118118,1,1,1,0,1,1,1
"1073",1118121,1,0,1,0,0,0,1
"1074",1118125,1,0,1,0,0,0,1
"1075",1118127,1,0,1,0,0,0,1
"1076",1118128,1,1,1,0,0,0,1
"1077",1118129,1,0,1,0,0,0,1
"1078",1118181,1,1,1,0,1,1,1
"1079",1118182,1,0,1,0,0,0,1
"1080",1118184,1,0,1,0,0,0,0
"1081",1118185,1,1,1,0,1,0,1
"1082",1118186,1,1,1,1,1,1,1
"1083",1118187,1,0,1,0,0,1,1
"1084",1118188,1,0,1,0,1,0,1
"1085",1118191,1,0,1,0,0,0,1
"1086",1118192,1,0,1,0,0,0,1
"1087",1118194,1,0,1,0,0,0,1
"1088",1118196,1,0,1,0,0,1,1
"1089",1118199,1,0,1,0,0,0,1
"1090",1118200,1,0,1,0,0,0,0
"1091",1118201,1,0,1,0,0,1,1
"1092",1118202,1,0,1,0,0,1,1
"1093",1118203,1,0,1,0,0,0,1
"1094",1118206,0,0,0,0,0,0,0
"1095",1118207,1,0,1,0,1,0,1
"1096",1118208,1,0,1,0,0,0,0
"1097",1118212,1,1,1,0,1,0,1
"1098",1118213,1,0,1,0,0,0,1
"1099",1118215,1,0,1,0,0,0,1
"1100",1118216,1,0,1,0,0,0,1
"1101",1118222,1,0,1,0,0,0,1
"1102",1118223,1,1,1,1,1,1,1
"1103",1118224,1,0,1,0,0,0,1
"1104",1118225,1,0,1,0,0,0,1
"1105",1118226,1,0,1,0,0,0,1
"1106",1118231,1,1,1,0,0,0,0
"1107",1118232,1,0,1,0,0,0,1
"1108",1118233,0,0,0,0,0,0,0
"1109",1118334,1,0,1,0,0,0,0
"1110",1118336,1,0,1,0,0,0,0
"1111",1118339,1,0,1,0,0,1,1
"1112",1118340,1,0,1,0,0,0,0
"1113",1118341,1,1,1,0,1,1,1
"1114",1118344,0,0,1,0,0,0,0
"1115",1118347,1,0,1,0,0,1,1
"1116",1118348,1,0,1,0,0,0,1
"1117",1118351,1,0,1,0,0,1,1
"1118",1118352,1,1,1,0,0,0,0
"1119",1118353,1,0,1,0,0,0,0
"1120",1118354,1,1,1,1,1,1,1
"1121",1118355,1,0,1,0,0,0,1
"1122",1118356,1,1,1,0,1,1,1
"1123",1118357,1,0,1,0,0,1,1
"1124",1118358,1,1,1,1,1,1,1
"1125",1118360,1,0,1,0,0,1,0
"1126",1118362,1,1,1,0,0,0,0
"1127",1118363,1,0,1,0,0,0,1
"1128",1118364,1,1,1,0,1,0,1
"1129",1118365,1,0,1,0,0,0,1
"1130",1118367,1,1,1,0,1,0,1
"1131",1118369,0,0,0,0,0,0,0
"1132",1118370,1,0,1,0,0,0,1
"1133",1118371,1,0,1,0,0,0,1
"1134",1118372,1,0,1,0,0,1,1
"1135",1118373,1,0,1,0,0,1,1
"1136",1118374,1,1,1,1,1,1,1
"1137",1118377,1,1,1,0,1,1,1
"1138",1118378,1,1,1,0,0,0,0
"1139",1118380,1,0,1,0,0,1,1
"1140",1118382,1,0,1,0,0,0,1
"1141",1118384,1,1,1,0,1,0,1
"1142",1118385,1,1,1,0,0,1,0
"1143",1118387,1,1,1,0,1,0,1
"1144",1118388,1,0,1,0,0,1,0
"1145",1118391,1,0,1,0,0,1,1
"1146",1118392,1,0,1,0,0,0,1
"1147",1118393,1,0,1,0,0,0,0
"1148",1118395,1,0,1,0,0,0,0
"1149",1118397,1,0,0,0,0,0,0
"1150",1118398,1,0,1,0,0,0,0
"1151",1118399,1,0,1,0,0,0,0
"1152",1118400,1,0,1,0,0,1,1
"1153",1118407,1,0,1,0,1,0,1
"1154",1118408,1,1,1,0,1,1,1
"1155",1118409,1,0,1,0,0,0,1
"1156",1118410,1,0,1,0,0,0,1
"1157",1118411,1,0,1,0,0,0,1
"1158",1118413,1,1,1,1,1,1,0
"1159",1118415,1,0,1,0,0,1,0
"1160",1118416,1,1,1,0,0,1,1
"1161",1118417,1,0,1,0,0,0,0
"1162",1118418,1,1,1,1,1,1,1
"1163",1118421,1,1,1,1,1,1,0
"1164",1118422,1,1,1,0,1,0,1
"1165",1118423,1,0,1,0,0,1,1
"1166",1118424,1,0,1,0,0,0,0
"1167",1118425,1,0,1,0,0,1,1
"1168",1118426,1,0,1,0,0,0,1
"1169",1118427,1,0,1,0,0,0,1
"1170",1118428,1,0,0,0,0,0,1
"1171",1118429,1,1,1,0,1,1,1
"1172",1118432,1,0,1,0,0,0,1
"1173",1118433,1,0,1,0,0,0,1
"1174",1118435,1,0,1,0,0,0,1
"1175",1118436,1,1,1,0,0,0,0
"1176",1118437,0,0,1,0,0,0,1
"1177",1118438,1,1,1,0,0,0,0
"1178",1118439,1,0,1,0,0,0,1
"1179",1118440,1,0,1,0,0,1,1
"1180",1118441,1,0,1,0,0,0,0
"1181",1118443,1,1,1,0,0,0,0
"1182",1118444,1,0,1,0,0,0,0
"1183",1118445,1,1,1,1,1,1,1
"1184",1118448,1,0,1,0,0,0,0
"1185",1118449,1,0,1,0,0,0,1
"1186",1118450,1,0,1,0,0,0,0
"1187",1118451,1,1,1,0,1,0,1
"1188",1118452,1,0,1,0,0,0,1
"1189",1119001,1,1,1,0,1,1,1
"1190",1119003,1,0,1,0,0,0,1
"1191",1119004,1,1,1,0,1,0,1
"1192",1119006,1,0,1,0,0,0,1
"1193",1119007,1,1,1,1,1,1,1
"1194",1119008,1,0,1,0,0,0,1
"1195",1119009,1,1,1,0,0,0,0
"1196",1119010,1,1,1,0,1,0,1
"1197",1119011,1,1,1,0,1,1,1
"1198",1119012,1,0,1,0,0,0,1
"1199",1119015,1,1,1,0,0,1,0
"1200",1119016,1,0,1,0,0,0,1
"1201",1119017,1,1,1,0,0,0,1
"1202",1119018,1,0,1,0,1,1,1
"1203",1119019,1,0,1,0,0,0,1
"1204",1119021,1,0,1,0,0,1,1
"1205",1119027,1,1,1,0,1,1,0
"1206",1119031,1,1,0,0,0,0,0
"1207",1119034,0,0,0,0,0,0,0
"1208",1119035,1,0,1,0,0,0,0
"1209",1119036,1,0,1,0,0,1,1
"1210",1119037,1,0,1,0,0,0,1
"1211",1119106,1,0,1,0,0,0,0
"1212",1119111,1,0,1,0,0,0,1
"1213",1119112,1,1,1,1,1,1,1
"1214",1119114,1,0,1,0,0,0,1
"1215",1119119,1,0,1,0,0,0,1
"1216",1119120,1,0,1,0,0,0,0
"1217",1119125,1,1,1,0,1,0,1
"1218",1119126,0,1,0,0,0,0,0
"1219",1119127,1,0,1,0,0,1,1
"1220",1119130,1,0,1,0,0,0,1
"1221",1119134,1,1,1,0,0,1,0
"1222",1119137,1,1,1,0,1,1,1
"1223",1119145,1,1,1,0,0,0,1
"1224",1119146,1,0,1,0,0,1,1
"1225",1119149,1,0,1,0,0,0,1
"1226",1119150,1,0,1,0,0,0,1
"1227",1119157,1,1,1,1,1,1,1
"1228",1119158,1,0,1,0,0,0,0
"1229",1119162,1,1,1,0,1,1,1
"1230",1119163,1,0,1,0,1,1,1
"1231",1119166,1,0,1,0,0,1,1
"1232",1119167,0,0,0,0,0,0,0
"1233",1119171,1,0,1,0,0,0,1
"1234",1119172,1,1,1,1,1,1,0
"1235",1119173,1,0,1,0,0,1,1
"1236",1119183,1,0,1,0,0,0,1
"1237",1119185,1,1,0,0,0,0,0
"1238",2221005,1,0,1,0,0,0,1
"1239",2221008,1,1,1,0,0,0,1
"1240",2221011,1,0,1,0,0,0,1
"1241",2221012,0,0,1,0,0,0,0
"1242",2221013,1,1,1,0,1,0,1
"1243",2221014,1,0,1,0,0,1,1
"1244",2221018,1,0,1,0,1,0,1
"1245",2221019,1,0,1,0,0,0,1
"1246",2221020,1,0,1,0,0,1,1
"1247",2221025,1,0,1,0,0,1,1
"1248",2221026,1,1,1,0,1,0,1
"1249",2221027,1,1,1,1,1,1,1
"1250",2221028,1,0,1,0,0,0,1
"1251",2221029,1,0,1,0,0,0,1
"1252",2221031,1,0,1,0,0,0,1
"1253",2221033,1,1,1,0,1,1,1
"1254",2221142,1,0,1,0,0,0,1
"1255",2221146,1,0,1,0,1,0,1
"1256",2221147,1,1,1,0,1,0,1
"1257",2221150,1,1,1,0,1,0,1
"1258",2221157,1,0,1,0,0,0,0
"1259",2221163,1,0,1,0,0,0,0
"1260",2221166,1,0,1,0,0,1,1
"1261",2221167,1,1,1,1,1,1,0
"1262",2221169,1,0,1,0,0,0,0
"1263",2221172,1,0,1,0,0,0,0
"1264",2221176,1,0,1,0,0,0,1
"1265",2221177,1,1,1,0,1,1,1
"1266",2221181,1,1,1,0,0,1,1
"1267",2221183,1,1,1,0,0,0,0
"1268",2221185,1,0,1,0,0,0,1
"1269",2221187,1,1,1,0,1,0,1
"1270",2221188,1,0,1,0,0,0,1
"1271",2221193,1,1,1,0,1,1,1
"1272",2221194,1,0,1,0,0,0,1
"1273",2221195,1,1,1,0,1,1,1
"1274",2221198,1,0,1,0,0,1,1
"1275",2221200,1,0,1,0,0,0,1
"1276",2221201,1,0,1,0,0,0,0
"1277",2221202,1,0,1,0,0,0,0
"1278",2221210,1,1,0,0,0,0,0
"1279",2221211,1,0,1,0,0,0,0
"1280",2221218,1,0,1,0,0,0,1
"1281",2221226,1,1,1,0,1,1,1
"1282",2221227,1,0,1,0,0,0,0
"1283",2221229,1,0,1,0,0,0,0
"1284",2221233,1,0,1,0,0,0,1
"1285",2221236,1,0,1,0,0,0,1
"1286",2221239,1,0,1,0,0,0,1
"1287",2221244,1,1,1,0,1,1,1
"1288",2221246,1,0,1,0,0,0,1
"1289",2221363,1,1,1,0,1,1,1
"1290",2222011,1,0,1,0,0,0,1
"1291",2222012,1,0,1,0,0,0,1
"1292",2222015,1,0,1,0,0,0,1
"1293",2222043,1,1,1,0,1,0,1
"1294",2222052,1,1,1,0,0,1,1
"1295",2222056,1,0,1,0,1,1,1
"1296",2222059,0,0,0,0,0,0,0
"1297",2222060,1,0,1,0,0,0,1
"1298",2222061,1,0,1,0,0,0,1
"1299",2222062,1,0,1,0,0,0,1
"1300",2222067,1,0,1,0,0,0,1
"1301",2222068,1,0,1,0,0,0,1
"1302",2222078,1,0,0,0,0,0,0
"1303",2222080,1,0,1,0,0,0,1
"1304",2222085,1,1,1,0,0,0,1
"1305",2222087,1,0,1,0,0,0,1
"1306",2222092,1,0,1,0,0,0,1
"1307",2222097,1,0,1,0,0,0,1
"1308",2222099,1,0,0,0,0,0,0
