"","id","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village"
"1",1111030,1,1,76,5,1,40,5,NA,0,0,50,1,1,1,1,0,1,0,0,0.80000001,3,0,1,0,NA,NA,52,12
"2",1111031,1,0,54,4,0,100,10,10,1,0,20,0,1,1,1,0,0,0,1,0,3,0,0,0,NA,1,52,12
"3",1111032,1,1,67,2,2,60,10,NA,0,0,30,1,1,1,1,1,0,0,1,0.80000001,3,0,1,1,NA,NA,52,12
"4",1111034,1,1,74,2,1,30,0.74,90,0,0,50,1,1,1,0,1,0,0,1,NA,1,0.39999998,1,0,0,1,52,12
"5",1111035,1,1,60,6,1,50,11,25,1,0,20,0,1,1,0,1,0,0,1,1,1,0.39999998,1,0,0,1,52,12
"6",1111036,1,0,56,6,1,90,13,NA,1,0,40,0,1,1,0,0,0,0,1,0.2,3,0,1,0,0,0,52,12
"7",1111038,1,1,61,13,1,30,4,NA,0,0,50,0,1,1,1,1,0,0,1,0.80000001,3,0,1,0,NA,0,52,12
"8",1111040,1,1,40,4,2,100,30,NA,1,0,20,0,1,1,1,1,0,1,0,0.60000002,3,0.19999999,1,1,NA,1,52,12
"9",1111041,1,0,63,3,1,70,2,NA,0,0,30,1,1,1,1,1,1,0,0,0,3,0,1,0,NA,0,52,12
"10",1111042,1,1,57,9,2,NA,1,NA,1,1,10,1,1,1,0,0,0,0,1,NA,1,0.60000002,1,1,1,0,52,12
"11",1111045,1,1,45,4,2,70,15,NA,0,0,50,1,1,1,1,0,0,0,1,1,3,0.2,1,1,NA,NA,52,12
"12",1111046,1,0,81,9,0,10,1,NA,1,1,40,1,0,1,0,1,0,0,1,0.80000001,1,0.60000002,0,0,NA,NA,52,12
"13",1111049,1,1,74,2,0,70,4.27,NA,0,1,50,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,52,12
"14",1111050,1,1,41,4,3,60,25,NA,1,1,20,0,1,1,1,1,1,0,0,0.40000001,3,0.39999998,1,1,NA,1,52,12
"15",1111053,1,0,71,14,0,20,2.3,NA,0,0,30,0,1,1,0,0,0,0,1,0,1,0.19999999,0,0,0,1,52,12
"16",1111054,1,1,70,7,1,40,3.8,NA,1,0,20,0,1,1,1,0,0,0,1,0.80000001,1,0,1,0,NA,NA,52,12
"17",1111055,1,1,76,4,1,40,5,NA,0,0,50,1,1,1,1,1,0,0,1,0.80000001,3,0.2,1,0,NA,NA,52,12
"18",1111123,1,1,61,5,0,60,5.49,NA,1,0,60,1,1,1,0,1,0,0,1,NA,1,1,0,0,0,0,53,12
"19",1111124,1,1,50,8,1,60,15,NA,0,1,30,1,1,1,0,0,0,0,1,NA,1,0,1,0,0,0,53,12
"20",1111125,1,1,59,7,0,80,4,NA,1,1,20,0,1,1,1,1,0,0,1,0,3,0,0,0,NA,0,53,12
"21",1111126,1,1,51,7,1,30,10,80,0,0,20,1,1,1,0,1,0,0,1,1,1,0.60000002,1,0,0,1,53,12
"22",1111127,1,0,52,4,1,100,8,NA,1,1,20,0,1,1,1,0,1,0,0,0.40000001,3,0,1,0,NA,0,53,12
"23",1111128,1,1,48,6,1,90,8,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,3,0.39999998,1,0,NA,0,53,12
"24",1111130,1,1,64,6,2,20,4,NA,1,1,30,1,1,1,0,0,0,0,1,NA,1,0,1,1,0,1,53,12
"25",1111131,1,0,72,12,0,100,4.55,NA,0,0,50,1,1,1,1,1,0,0,1,0.40000001,3,0,0,0,NA,0,53,12
"26",1111133,1,1,48,7,1,NA,4.5,NA,1,1,20,0,1,1,1,0,0,0,1,1,3,0,1,0,NA,0,53,12
"27",1111136,1,0,56,7,1,90,5,50,0,0,30,0,1,1,1,0,0,0,1,0,3,0.39999998,1,0,NA,1,53,12
"28",1111140,1,1,65,6,2,100,4.5,NA,1,1,20,1,1,1,1,1,1,0,0,0,3,0,1,1,NA,NA,53,12
"29",1111144,1,1,45,4,1,90,7.5,NA,0,0,50,1,1,1,1,1,1,0,0,0.2,3,0,1,0,NA,0,53,12
"30",1111146,1,0,43,5,2,80,3,NA,1,1,40,0,1,1,1,0,1,0,0,0.40000001,3,0,1,1,NA,0,53,12
"31",1111147,1,1,46,4,1,30,4.4,50,0,0,20,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,53,12
"32",1111148,1,1,62,2,1,100,2.73,30,0,0,20,1,1,1,1,0,0,1,0,0.80000001,3,0,1,0,NA,1,53,12
"33",1111151,1,0,43,3,1,80,14.8,NA,0,0,30,1,1,1,0,0,0,0,1,0,2,0,1,0,0,0,55,12
"34",1111154,1,1,62,6,1,60,5.88,NA,1,1,30,1,1,1,1,0,0,0,1,0.40000001,6,0.19999999,1,0,NA,0,55,12
"35",1111155,1,0,53,4,1,100,8,NA,0,0,50,1,1,1,1,1,1,0,0,0,6,0.39999998,1,0,NA,0,55,12
"36",1111161,1,1,56,7,1,100,5.8,30,1,1,40,0,1,1,0,0,0,0,1,0.2,2,0.39999998,1,0,0,1,55,12
"37",1111162,1,1,60,6,1,90,8.5,20,0,1,0,0,1,1,0,0,0,0,1,NA,2,0,1,0,0,1,55,12
"38",1111163,1,1,60,5,1,90,5,30,1,1,20,0,1,1,0,0,0,0,1,0.60000002,2,1,1,0,0,1,55,12
"39",1111164,1,1,54,4,1,100,4.1,NA,0,0,30,1,1,1,0,1,0,0,1,0.60000002,2,0.39999998,1,0,0,0,55,12
"40",1111165,1,1,53,4,1,100,4.1,50,1,0,20,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,55,12
"41",1111166,1,1,44,4,2,100,4.1,10,0,0,50,1,1,1,1,0,1,0,0,1,6,0,1,1,NA,1,55,12
"42",1111169,1,1,73,4,2,100,5.8,70,1,0,30,1,1,1,0,1,0,0,1,0.2,2,0,1,1,1,1,55,12
"43",1111170,1,1,60,6,1,20,6,30,0,0,50,1,1,1,1,0,0,0,1,0.60000002,6,0,1,0,NA,1,55,12
"44",1111171,1,0,71,12,4,100,14,30,1,1,0,1,1,1,1,1,0,0,1,0,6,0,1,1,NA,1,55,12
"45",1111173,1,0,78,2,0,10,5.2,NA,0,0,30,1,1,1,0,0,0,0,1,0,2,0.2,0,0,NA,NA,55,12
"46",1111174,1,1,44,6,1,90,17,30,1,0,20,1,1,1,1,0,0,0,1,0.60000002,6,0,1,0,NA,1,55,12
"47",1111175,1,0,50,4,1,80,5.3,30,0,0,50,0,1,1,0,1,0,0,1,0,2,0.19999999,1,0,0,1,55,12
"48",1111176,1,1,59,6,1,70,5,NA,0,0,40,0,1,1,1,1,1,0,0,0,6,0,1,0,NA,0,55,12
"49",1111177,1,1,47,5,1,100,9,50,0,0,50,0,1,1,1,1,0,0,1,1,6,0.19999999,1,0,NA,1,55,12
"50",1111178,1,1,77,6,1,100,14.2,NA,1,1,30,1,1,1,1,0,0,0,1,0.60000002,6,0.19999999,1,0,NA,0,55,12
"51",1111179,1,0,34,10,2,NA,5,60,0,0,30,1,1,1,1,0,0,1,0,0.2,6,0,1,1,NA,1,55,12
"52",1111184,1,1,43,4,2,40,5,10,1,0,10,1,1,1,0,1,0,0,1,0.2,2,1,1,1,0,1,55,12
"53",1111185,1,1,65,6,1,25,6.5,30,0,0,50,1,1,1,0,1,0,0,1,0.80000001,2,0,1,0,0,1,55,12
"54",1111186,1,0,61,5,1,60,4,NA,1,1,30,1,1,1,1,1,0,0,1,0.60000002,6,0,1,0,NA,0,55,12
"55",1111187,1,1,45,5,3,80,32,NA,0,0,50,1,1,1,0,0,0,0,1,0.2,2,1,1,1,0,0,55,12
"56",1111190,1,1,70,6,0,80,20,NA,1,0,20,1,1,1,0,0,0,0,1,NA,2,0,0,0,1,0,55,12
"57",1111191,1,0,43,5,0,60,5.93,NA,0,0,30,1,0,1,0,0,0,0,1,0,2,0.19999999,0,0,NA,0,55,12
"58",1111194,1,1,54,5,1,100,6,20,1,0,20,1,1,1,0,1,0,0,1,0,2,0,1,0,0,1,55,12
"59",1111196,1,0,46,4,1,NA,6.3,40,0,0,50,1,1,1,1,0,0,1,0,0.40000001,6,0,1,0,NA,1,55,12
"60",1111197,1,0,41,4,2,60,3.8,NA,1,0,40,1,1,1,0,1,0,0,1,0,2,0,1,1,0,0,55,12
"61",1111201,1,0,58,4,0,60,1.5,NA,0,0,30,1,1,1,1,1,0,0,1,0.60000002,6,0,0,0,NA,0,55,12
"62",1111202,1,1,53,10,1,100,8,20,1,0,20,1,1,1,0,1,0,0,1,0.2,2,0,1,0,0,1,55,12
"63",1111203,1,0,49,5,1,90,12,30,0,0,30,1,1,1,1,1,0,0,1,1,6,0,1,0,NA,1,55,12
"64",1111205,1,0,54,7,1,90,10,40,1,0,20,1,1,1,1,1,0,0,1,0,6,0,1,0,NA,1,55,12
"65",1111207,1,0,55,5,1,NA,7,60,0,0,50,1,1,1,1,0,0,1,0,0.60000002,6,0,1,0,NA,1,55,12
"66",1111208,1,0,55,6,2,100,4.5,20,1,0,40,0,1,1,0,1,0,0,1,0.2,2,1,1,1,0,1,55,12
"67",1111209,1,0,73,10,0,100,3,NA,0,0,30,1,1,1,1,1,0,0,1,0.60000002,6,0,0,0,NA,0,55,12
"68",1111211,1,1,39,4,2,100,1.48,40,1,0,20,1,1,1,0,0,0,0,1,0,2,0,1,1,0,1,56,12
"69",1111212,1,0,37,4,1,15,1,NA,0,0,30,1,1,1,1,0,0,1,0,1,6,0,1,0,NA,0,56,12
"70",1111214,1,1,37,4,1,NA,2.4,NA,1,0,0,1,1,1,0,1,0,0,1,NA,2,0.39999998,1,0,0,0,56,12
"71",1111216,1,1,43,4,2,70,15,NA,0,0,50,1,1,1,1,0,1,0,0,0.80000001,6,0,1,1,NA,NA,56,12
"72",1111218,1,1,55,10,1,40,4.9,20,1,0,40,1,1,1,0,0,0,0,1,0,2,0,1,0,NA,1,56,12
"73",1111221,1,1,61,6,3,30,4,NA,0,0,50,1,1,1,1,0,1,0,0,0.40000001,6,0,1,1,NA,0,56,12
"74",1111222,1,1,66,2,1,60,3,50,1,0,20,0,1,1,0,0,0,0,1,0.60000002,2,1,1,0,1,1,56,12
"75",1111223,1,1,58,5,1,40,3,50,0,0,30,1,0,1,1,0,1,0,0,1,6,0,1,0,NA,1,56,12
"76",1111225,1,1,63,8,1,NA,3.4,NA,1,0,30,1,1,1,0,1,0,0,1,0.2,2,0,1,0,0,NA,56,12
"77",1111228,1,1,46,5,2,70,15,NA,0,0,50,1,1,1,1,1,0,1,0,1,6,0,1,1,NA,NA,56,12
"78",1111229,1,0,34,5,1,30,2,NA,0,1,0,1,1,1,1,1,0,0,1,0.40000001,6,1,1,0,NA,0,56,12
"79",1111230,1,0,68,10,0,40,3.8,90,0,0,50,1,1,1,1,1,0,0,1,1,6,0,0,0,NA,1,56,12
"80",1111232,1,1,46,3,3,100,15,10,1,0,0,1,1,1,0,1,0,0,1,0.2,2,0,1,1,0,1,56,12
"81",1111235,1,1,46,5,2,90,5,20,0,0,30,1,1,1,0,1,0,0,1,0.80000001,2,0,1,1,0,1,56,12
"82",1111238,1,0,52,5,1,100,3.7,NA,0,0,20,0,1,1,1,1,1,0,0,0.60000002,6,0,1,0,NA,0,56,12
"83",1111239,1,1,63,3,2,60,10,NA,0,0,50,1,1,1,1,1,1,0,0,1,6,0,1,1,NA,NA,56,12
"84",1111240,1,1,68,11,1,30,5,65,0,0,20,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,56,12
"85",1111241,1,1,60,4,0,90,1.8,20,0,0,50,0,1,1,0,1,0,0,1,0.80000001,2,0,0,0,1,1,56,12
"86",1111242,1,0,72,10,0,100,0.9,NA,1,1,10,1,1,1,1,0,0,0,1,0.60000002,6,0,0,0,NA,0,56,12
"87",1111243,1,0,66,11,1,60,15,NA,0,0,0,1,1,1,1,1,0,0,1,0.60000002,6,0,1,0,NA,0,56,12
"88",1111244,1,1,48,6,1,100,5.8,30,1,0,20,1,1,1,0,0,0,0,1,0.80000001,2,0,1,0,0,1,56,12
"89",1111245,1,0,74,4,0,100,24,NA,0,0,10,1,1,1,1,1,0,0,1,0.2,6,0.39999998,0,0,NA,1,56,12
"90",1111246,1,0,39,5,1,40,1.98,NA,0,0,40,1,1,1,1,0,1,0,0,0.2,6,0.39999998,1,0,NA,0,56,12
"91",1111249,1,1,54,3,1,70,7,NA,0,0,50,1,1,1,1,1,0,0,1,1,6,0,1,0,NA,0,56,12
"92",1111250,1,1,57,3,1,100,3.3,5,1,0,20,1,1,1,0,0,0,0,1,0.40000001,2,0,1,0,1,1,56,12
"93",1111251,1,1,31,4,2,20,2,NA,0,0,30,1,1,1,0,1,0,0,1,0.80000001,2,0.39999998,1,1,0,0,56,12
"94",1111252,1,1,38,4,1,15,1.3,NA,1,1,20,1,1,1,1,0,0,1,0,0.60000002,6,0,1,0,NA,0,56,12
"95",1111253,1,1,41,4,1,40,1.8,30,0,0,50,1,1,1,0,1,0,0,1,0.60000002,2,0,1,0,0,1,56,12
"96",1111254,1,1,69,3,0,NA,2,20,1,0,40,1,1,1,0,1,0,0,1,0,6,0,0,0,0,1,56,12
"97",1111255,1,1,47,4,1,70,15,NA,0,0,50,1,1,1,1,0,0,1,0,0.80000001,6,0,1,0,NA,NA,56,12
"98",1111257,1,0,24,6,2,NA,1,NA,1,1,20,1,1,1,1,1,1,0,0,0.80000001,6,0.80000001,1,1,NA,NA,56,12
"99",1111258,1,0,60,2,1,30,3,10,0,0,30,1,1,1,1,0,0,0,1,0.60000002,6,0,1,0,NA,1,56,12
"100",1111259,1,1,24,3,4,40,3.7,NA,1,1,20,0,1,1,1,1,0,0,1,0.60000002,6,0,1,1,NA,0,56,12
"101",1111260,1,1,37,4,2,60,1.62,30,0,0,30,1,1,1,0,1,0,0,1,0.80000001,2,1,1,1,0,1,56,12
"102",1111261,1,0,40,4,1,20,1.9,25,1,0,100,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,56,12
"103",1111262,1,0,46,4,1,100,2.7,NA,0,0,50,1,1,1,1,0,0,0,1,0.40000001,6,1,1,0,NA,0,56,12
"104",1111263,1,1,43,4,1,20,2,30,1,0,20,0,1,1,1,1,0,1,0,0.60000002,6,0,1,0,NA,1,56,12
"105",1111265,1,1,57,5,1,35,4.7,30,0,0,30,0,1,1,1,1,0,1,0,0.60000002,6,0,1,0,NA,1,56,12
"106",1111268,1,1,67,8,2,60,22.5,30,1,0,20,1,1,1,0,1,0,0,1,0.60000002,2,1,1,1,0,1,56,12
"107",1111269,1,1,45,9,0,100,20,25,0,0,0,1,0,1,0,0,0,0,1,0.2,2,0.80000001,0,0,0,1,56,12
"108",1111270,1,1,45,7,2,90,16,NA,0,1,0,1,1,1,1,0,0,0,1,0.60000002,6,0.80000001,1,1,NA,1,56,12
"109",1111311,1,1,45,5,1,18,2,NA,0,0,50,0,1,0,1,1,0,0,1,1,4,0.39999998,1,0,NA,0,58,12
"110",1111313,1,0,40,4,1,20,3,NA,1,1,20,1,1,0,1,1,1,0,0,0.60000002,4,1,1,0,NA,0,58,12
"111",1111314,1,0,57,5,2,70,1.5,NA,0,0,30,1,1,0,0,0,0,0,1,0,2,0.19999999,1,1,0,0,58,12
"112",1111316,1,0,41,4,2,20,1.5,30,1,0,10,0,1,0,0,1,0,0,1,0.40000001,2,0,1,1,0,1,58,12
"113",1111318,1,0,53,4,1,20,2,20,1,1,30,1,1,0,0,0,0,0,1,0.2,2,0,1,0,0,1,58,12
"114",1111321,1,1,70,6,1,70,12,NA,1,1,40,1,1,0,1,0,1,0,0,0.60000002,4,0.60000002,1,0,NA,NA,58,12
"115",1111322,1,1,42,6,1,70,15,NA,0,0,50,1,1,0,1,1,0,1,0,1,4,0,1,0,NA,NA,58,12
"116",1111323,1,0,66,8,0,90,1.5,20,1,0,20,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,58,12
"117",1111329,1,0,54,6,1,40,4,5,0,0,30,1,1,0,1,0,0,1,0,1,4,0,1,0,NA,1,58,12
"118",1111332,1,1,40,4,3,40,7,80,1,0,30,0,1,0,1,0,0,1,0,0.60000002,4,0,1,1,NA,1,58,12
"119",1111333,1,1,53,5,2,100,30,10,0,0,50,1,1,0,1,0,1,0,0,1,4,0,1,1,NA,1,58,12
"120",1111334,1,0,61,6,1,30,1,NA,1,0,20,1,1,0,0,1,0,0,1,0,2,0,1,0,1,0,58,12
"121",1111342,1,0,33,4,2,80,18,NA,1,1,20,1,1,0,0,0,0,0,1,NA,2,0.80000001,1,1,NA,NA,58,12
"122",1111345,1,1,44,4,0,40,3,50,0,0,30,1,1,0,1,0,0,0,1,0.40000001,4,0.60000002,0,0,NA,1,58,12
"123",1111347,1,0,NA,4,1,20,2,50,0,1,70,0,1,0,0,0,0,0,1,0.80000001,2,0,1,0,0,1,58,12
"124",1111348,1,0,35,3,0,70,15,NA,0,0,50,1,1,0,0,1,0,0,1,NA,2,0.40000001,0,0,NA,NA,58,12
"125",1111349,1,1,71,10,1,100,1,NA,1,1,40,1,1,0,0,1,0,0,1,0.60000002,2,1,1,0,0,0,58,12
"126",1111355,1,1,43,3,3,70,15,NA,0,0,50,1,1,0,1,0,0,0,1,1,4,0.2,1,1,NA,NA,58,12
"127",1111356,1,0,40,3,1,40,1,NA,0,0,20,1,1,0,1,1,0,0,1,0.2,4,0,1,0,NA,0,58,12
"128",1111362,1,0,65,5,0,95,2.6,15,0,0,30,1,1,0,1,1,0,1,0,0.2,4,0,0,0,NA,1,58,12
"129",1111363,1,0,56,5,0,70,12,25,0,0,20,0,1,0,0,0,0,0,1,0.2,2,0.39999998,0,0,0,1,58,12
"130",1111364,1,0,53,6,2,30,4,20,0,0,50,0,1,0,1,0,1,0,0,1,4,0,1,1,NA,1,58,12
"131",1111369,1,0,54,10,0,60,5,50,0,0,70,1,1,0,1,0,1,0,0,0,3,0,0,0,NA,1,58,12
"132",1111370,1,0,51,5,2,70,0.7,NA,0,0,30,1,1,0,0,0,0,0,1,0,2,0.19999999,1,1,0,0,58,12
"133",1111371,1,0,60,7,0,100,2,20,1,0,20,1,1,0,1,0,0,1,0,0,4,0,0,0,NA,1,58,12
"134",1111372,1,0,45,5,1,20,4,16,0,0,30,0,1,0,0,1,0,0,1,0,2,0,1,0,NA,1,58,12
"135",1111374,1,0,45,4,0,60,2,40,1,0,20,1,1,0,1,0,0,0,1,0.60000002,4,0,0,0,NA,1,58,12
"136",1111375,1,0,37,4,1,20,3,20,0,0,70,1,1,0,1,1,0,0,1,0.60000002,4,0.39999998,1,0,NA,1,58,12
"137",1111376,1,0,48,4,1,15,1.8,NA,0,0,0,0,1,0,1,0,0,0,1,0.60000002,3,0,1,0,NA,0,58,12
"138",1111378,1,0,50,5,3,100,27,NA,0,0,50,1,0,0,1,1,1,0,0,0.40000001,4,0.39999998,1,1,NA,1,58,12
"139",1111379,1,0,29,5,3,100,17,NA,1,1,20,1,1,0,1,0,0,1,0,0.2,4,0.39999998,1,1,NA,1,58,12
"140",1111380,1,0,36,4,1,30,8,NA,0,0,30,1,1,1,1,1,1,0,0,0.2,4,0,1,0,NA,0,59,12
"141",1111382,1,1,44,4,2,100,3,3,0,1,70,1,1,1,0,1,0,0,1,0.60000002,4,0,1,1,0,1,59,12
"142",1111383,1,1,47,5,2,40,3,30,0,1,70,1,1,1,0,1,0,0,1,0.80000001,4,0,1,1,0,1,59,12
"143",1111384,1,1,59,4,1,95,3.5,NA,0,1,10,1,1,1,1,1,1,0,0,0.60000002,4,0.39999998,1,0,NA,0,59,12
"144",1111385,1,1,37,4,1,30,2,75,0,1,50,1,1,1,0,1,0,0,1,0.60000002,2,0,1,0,0,1,59,12
"145",1111386,1,1,43,6,2,15,5.6,50,1,0,20,1,1,1,0,1,0,0,1,0.2,2,0,1,1,0,1,59,12
"146",1111390,1,0,45,4,1,90,13.2,10,0,0,30,0,1,1,1,0,0,0,1,1,4,0,1,0,NA,1,59,12
"147",1111393,1,1,44,5,1,35,5,NA,0,1,20,0,1,1,1,1,1,0,0,0.60000002,4,0,1,0,NA,0,59,12
"148",1111394,1,1,36,4,1,40,1,NA,0,1,0,1,0,1,0,0,0,0,1,0.2,2,0,1,0,0,0,59,12
"149",1111395,1,1,70,6,1,60,6,NA,1,0,40,0,1,1,1,1,0,0,1,0.40000001,4,0,1,0,NA,0,59,12
"150",1111396,1,1,57,3,1,40,12,30,0,0,50,1,NA,1,1,0,0,0,1,0.2,4,0,1,0,NA,1,59,12
"151",1111397,1,1,64,11,1,40,6.2,NA,0,1,20,1,1,1,0,0,0,0,1,0.40000001,2,0,1,0,0,0,59,12
"152",1111398,1,1,43,5,2,30,3,NA,0,1,30,0,1,1,1,0,1,0,0,1,4,0,1,1,NA,0,59,12
"153",1111399,1,1,41,5,1,20,3,20,0,1,20,1,1,1,1,0,1,0,0,0.2,4,0,1,0,NA,1,59,12
"154",1111400,1,1,30,4,0,100,30,NA,0,0,50,1,1,1,1,0,0,0,1,1,4,0.2,0,0,NA,NA,59,12
"155",1111401,1,1,48,4,2,40,10,NA,1,1,0,1,1,1,0,0,0,0,1,0.40000001,2,0,1,1,NA,0,59,12
"156",1111403,1,0,37,4,2,70,15,NA,0,0,50,1,1,1,0,1,0,0,1,NA,2,0.40000001,1,1,NA,NA,59,12
"157",1111404,1,1,36,4,1,100,2.5,5,1,0,20,1,1,1,1,1,0,1,0,0.2,4,0,1,0,NA,1,59,12
"158",1111405,1,1,36,4,2,30,3,NA,0,0,30,0,1,1,1,1,0,0,1,0.60000002,4,0.39999998,1,1,NA,0,59,12
"159",1111406,1,1,51,8,0,20,5,NA,0,1,20,1,1,1,1,0,0,0,1,0.2,4,0,0,0,NA,0,59,12
"160",1111407,1,1,58,5,0,100,3.7,NA,1,0,50,1,1,1,1,1,0,0,1,0.40000001,4,0,0,0,NA,0,59,12
"161",1111408,1,1,NA,4,2,35,6,NA,1,0,40,0,1,1,0,1,0,0,1,0.60000002,2,0,1,1,NA,0,59,12
"162",1111410,1,0,61,5,1,95,5,NA,0,1,30,0,1,1,1,0,0,1,0,1,4,0,1,0,NA,0,59,12
"163",1111411,1,1,57,7,1,30,6,60,1,1,20,1,1,1,1,0,1,0,0,0.80000001,4,1,1,0,NA,1,59,12
"164",1111415,1,0,35,4,2,80,10,NA,0,0,15,1,1,1,1,0,0,1,0,1,4,0,1,1,NA,0,59,12
"165",1111416,1,0,60,1,1,60,3,NA,1,0,20,0,1,1,0,0,0,0,1,0.80000001,2,0,1,0,0,0,59,12
"166",1111417,1,0,48,6,2,60,15,NA,1,0,50,0,1,1,0,1,0,0,1,0.80000001,2,1,1,1,1,0,59,12
"167",1111418,1,1,56,3,1,40,2.5,NA,1,0,40,0,1,1,0,1,0,0,1,0,2,0,1,0,0,0,59,12
"168",1111419,1,0,42,4,0,90,3.3,NA,1,1,50,0,1,1,1,1,1,0,0,1,4,0.60000002,0,0,NA,0,59,12
"169",1111422,1,0,60,2,1,50,4,NA,0,1,20,0,1,1,0,0,0,0,1,0.60000002,2,0,1,0,0,0,59,12
"170",1111423,1,0,43,4,2,NA,4.1,NA,0,0,30,0,1,1,0,0,0,0,1,0.2,2,0,1,1,0,0,59,12
"171",1111424,1,1,41,5,1,35,5.8,NA,1,1,20,1,1,1,1,1,0,0,1,0.60000002,4,0,1,0,NA,0,59,12
"172",1111425,1,1,54,6,1,60,6,NA,0,0,50,1,1,1,1,0,0,0,1,1,4,0,1,0,NA,0,59,12
"173",1111432,1,1,40,5,1,40,2,NA,1,1,40,1,1,1,1,0,0,0,1,1,4,0,1,0,NA,0,59,12
"174",1111435,1,0,39,3,2,90,1,NA,0,0,50,1,1,1,0,0,0,0,1,0.2,2,0.60000002,1,1,0,0,59,12
"175",1111436,1,1,60,10,0,40,3,NA,1,0,20,0,1,1,0,0,0,0,1,0.2,2,0,0,0,0,0,59,12
"176",1111442,1,0,48,4,2,50,6,NA,0,0,20,1,1,1,1,0,1,0,0,0.2,4,0,1,1,NA,0,59,12
"177",1111443,1,0,61,6,0,100,3,10,1,0,20,0,1,1,1,0,0,1,0,0.2,4,0,0,0,NA,1,59,12
"178",1111446,1,0,68,5,0,100,16,NA,1,0,50,0,1,1,0,1,0,0,1,0,2,0,0,0,0,0,59,12
"179",1111448,1,1,64,4,1,60,5,NA,1,1,0,1,1,1,1,1,0,0,1,0.60000002,4,0,1,0,NA,0,59,12
"180",1111453,1,1,40,6,1,80,27.6,20,1,0,30,1,0,1,0,0,0,0,1,0.2,2,0,1,0,0,1,59,12
"181",1111454,1,1,20,4,1,90,23,NA,0,0,20,1,0,1,0,0,0,0,1,0.2,2,0,1,0,NA,0,59,12
"182",1111455,1,1,67,5,2,60,7,50,1,0,20,0,1,1,1,0,0,0,1,1,4,0,1,1,NA,1,59,12
"183",1112082,1,1,54,2,2,20,2.4,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,20,0.39999998,1,1,NA,0,111,22
"184",1112084,1,0,73,2,1,100,2.3,NA,1,1,40,1,1,1,1,1,0,0,1,0.2,20,0,1,0,NA,0,111,22
"185",1112085,1,1,72,10,1,80,12,NA,0,0,50,1,1,1,0,1,0,0,1,0.60000002,20,0,1,0,1,0,111,22
"186",1112086,1,0,43,4,2,20,4,NA,1,1,20,1,1,1,0,0,0,0,1,0.40000001,20,0,1,1,0,1,111,22
"187",1112089,1,1,63,6,1,90,14,NA,1,1,30,1,1,1,0,0,0,0,1,0.2,20,0,1,0,1,1,111,22
"188",1112090,1,0,37,4,1,50,5.2,NA,0,1,20,1,1,1,1,1,0,0,1,0.2,20,0,1,0,NA,0,111,22
"189",1112093,1,0,51,2,2,80,2,NA,0,0,50,1,1,1,1,1,0,0,1,0.2,20,0,1,1,NA,0,111,22
"190",1112099,1,0,40,5,1,70,5,NA,0,1,40,1,1,1,1,1,0,0,1,0.2,20,0,1,0,NA,0,111,22
"191",1112100,1,0,40,4,1,40,5,NA,0,0,50,1,1,1,1,1,1,0,0,0.2,20,0,1,0,NA,0,111,22
"192",1112101,1,0,36,4,1,40,14,NA,0,1,20,1,1,1,1,1,1,0,0,0.2,20,0,1,0,NA,0,111,22
"193",1112102,1,0,33,3,0,60,2,NA,0,0,0,0,1,1,1,0,1,0,0,0.2,20,0.60000002,0,0,NA,0,111,22
"194",1112103,1,0,47,2,0,90,10,20,0,1,20,0,1,1,0,1,0,0,1,0.2,20,0.2,0,0,0,1,111,22
"195",1112104,1,0,37,4,1,60,5,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,20,0.19999999,1,0,NA,0,111,22
"196",1112106,1,1,44,4,1,75,13,NA,0,1,40,1,1,1,1,0,0,1,0,0.80000001,20,0,1,0,NA,0,111,22
"197",1112108,1,0,31,4,2,45,5,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,20,0,1,1,NA,0,111,22
"198",1112110,1,1,58,3,1,100,14,20,1,0,20,1,1,1,1,1,0,1,0,0.60000002,20,0,1,0,NA,1,111,22
"199",1112115,1,0,39,2,1,20,2.3,30,0,0,30,1,1,1,0,0,0,0,1,0.2,20,0,1,0,1,1,111,22
"200",1112116,1,1,62,7,1,40,6,NA,1,1,20,1,1,1,0,1,0,0,1,0.40000001,20,0.80000001,1,0,0,0,111,22
"201",1112118,1,0,45,4,1,80,10,10,0,0,50,1,1,1,0,1,0,0,1,0.80000001,20,0,1,0,0,1,111,22
"202",1112124,1,0,55,6,0,95,7,NA,0,1,40,1,1,1,0,0,0,0,1,0.2,20,0,0,0,0,0,111,22
"203",1112126,1,0,45,4,1,40,10,40,0,0,50,1,1,1,0,1,0,0,1,0.80000001,20,0,1,0,0,1,111,22
