"","id","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village"
"1232",1119167,1,0,47,5,2,15,0.3,NA,0,1,20,1,1,1,1,0,0,0,1,0.60000002,11,0,1,1,NA,0,212,42
"1233",1119171,1,0,72,6,0,80,2,NA,0,0,30,1,1,1,0,0,0,0,1,0.2,7,0,0,0,0,0,212,42
"1234",1119172,1,1,43,4,3,100,40,NA,0,1,0,1,1,1,1,1,0,1,0,0.60000002,11,1,1,1,NA,1,212,42
"1235",1119173,1,0,58,8,1,100,30,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,11,0,1,0,NA,1,212,42
"1236",1119183,1,1,51,7,0,100,20,30,0,0,50,1,1,1,0,0,0,0,1,0.2,7,0,0,0,1,1,212,42
"1237",1119185,1,0,60,7,0,30,9,NA,0,1,10,1,1,1,1,1,0,0,1,0.2,11,0.19999999,0,0,NA,0,212,42
"1238",2221005,2,1,27,6,2,80,12,20,1,1,30,1,1,1,1,1,0,0,1,0.2,20,1,1,1,NA,1,180,36
"1239",2221008,2,1,43,3,1,80,14,NA,0,1,20,1,0,1,1,1,1,0,0,0.2,20,0.39999998,1,0,NA,0,180,36
"1240",2221011,2,1,51,6,2,95,15,30,1,1,50,1,1,1,0,0,0,0,1,0.2,18,0,1,1,0,1,180,36
"1241",2221012,2,1,53,8,2,60,13,20,1,1,40,1,1,1,0,0,0,0,1,0.60000002,18,0,1,1,0,1,180,36
"1242",2221013,2,1,58,6,2,60,12,10,1,1,20,0,1,1,0,1,0,0,1,1,18,0,1,1,1,1,180,36
"1243",2221014,2,1,37,4,2,85,8,55,0,1,25,1,1,1,0,1,0,0,1,0.60000002,18,0.39999998,1,1,0,1,180,36
"1244",2221018,2,1,49,7,3,100,10,10,0,0,30,1,1,1,0,0,0,0,1,0.2,18,0.60000002,1,1,0,1,180,36
"1245",2221019,2,1,47,5,2,60,14,NA,1,1,60,1,1,1,0,1,0,0,1,0.60000002,18,0,1,1,0,0,180,36
"1246",2221020,2,1,53,3,3,100,23,50,1,1,70,1,1,1,0,0,0,0,1,0.80000001,18,0.19999999,1,1,1,1,180,36
"1247",2221025,2,1,40,5,2,100,16,10,0,0,40,1,1,1,1,0,0,0,1,0.2,20,0,1,1,NA,1,180,36
"1248",2221026,2,1,57,5,2,100,4,30,1,1,20,1,1,1,1,0,1,0,0,1,20,0.19999999,1,1,NA,1,180,36
"1249",2221027,2,0,57,6,1,40,14,30,1,1,10,1,1,1,1,1,0,0,1,0.2,20,0,1,0,NA,1,180,36
"1250",2221028,2,1,46,2,2,80,10,10,1,1,50,0,1,1,1,1,1,0,0,0.60000002,20,0,1,1,NA,1,180,36
"1251",2221029,2,1,47,3,2,100,14,NA,0,1,60,0,1,1,1,0,1,0,0,0.60000002,20,1,1,1,NA,0,180,36
"1252",2221031,2,1,46,4,2,100,15,50,0,1,50,1,1,1,1,0,0,1,0,0.40000001,20,0.80000001,1,1,NA,1,180,36
"1253",2221033,2,1,40,4,2,100,10,20,1,1,30,1,1,1,0,1,0,0,1,1,18,0.60000002,1,1,0,1,180,36
"1254",2221142,2,0,58,3,0,50,8,60,0,0,50,1,1,0,1,1,0,1,0,0,20,1,0,0,NA,1,182,36
"1255",2221146,2,0,66,10,0,25,4,60,1,1,30,1,1,0,0,0,0,0,1,0.2,19,0,0,0,1,1,182,36
"1256",2221147,2,0,60,6,0,100,12,NA,1,1,20,1,0,0,0,0,0,0,1,0,19,0.19999999,0,0,NA,0,182,36
"1257",2221150,2,0,55,1,0,100,2.29999995231628,NA,0,0,10,1,0,0,1,0,0,1,0,0.2,20,0,0,0,NA,0,182,36
"1258",2221157,2,0,39,5,0,10,2,NA,0,1,50,1,1,0,1,1,1,0,0,0.2,20,0,0,0,NA,0,182,36
"1259",2221163,2,1,39,5,2,60,9,NA,0,0,20,1,1,0,1,0,0,1,0,0.40000001,20,0,1,1,NA,0,182,36
"1260",2221166,2,1,36,6,2,30,9,35,1,1,30,1,1,0,1,0,1,0,0,0.60000002,20,0.60000002,1,1,NA,1,182,36
"1261",2221167,2,1,42,4,2,100,38,40,1,1,20,1,1,0,1,0,0,0,1,0.60000002,20,0,1,1,NA,1,182,36
"1262",2221169,2,0,41,4,0,95,6,NA,0,1,50,1,0,0,0,1,0,0,1,0,19,0,0,0,0,0,182,36
"1263",2221172,2,1,40,4,1,60,15,20,1,1,40,1,1,0,1,1,0,1,0,0.60000002,20,0,1,0,NA,1,182,36
"1264",2221176,2,1,39,5,2,90,20,30,1,1,70,1,1,0,1,1,1,0,0,0.2,20,0.80000001,1,1,NA,1,182,36
"1265",2221177,2,1,42,4,2,80,7,40,1,1,20,0,1,0,1,1,0,0,1,0.40000001,20,0,1,1,NA,1,182,36
"1266",2221181,2,1,34,4,1,60,20,NA,0,0,30,0,1,0,1,0,1,0,0,0.60000002,20,0,1,0,NA,1,182,36
"1267",2221183,2,1,30,6,3,80,20,40,1,1,20,1,1,0,0,0,0,0,1,0.60000002,19,0.80000001,1,1,0,1,182,36
"1268",2221185,2,1,69,2,1,60,3.59999990463257,NA,0,0,50,0,1,0,1,1,1,0,0,0.2,20,0,1,0,NA,0,182,36
"1269",2221187,2,1,75,10,0,100,17,10,0,1,10,1,1,0,0,1,0,0,1,1,19,0,0,0,0,1,182,36
"1270",2221188,2,1,76,5,0,100,19,20,1,0,50,1,1,0,1,1,0,1,0,0,20,0,0,0,NA,1,182,36
"1271",2221193,2,1,52,5,0,80,10,5,1,1,20,1,0,0,1,1,0,1,0,0.40000001,20,0,0,0,NA,1,182,36
"1272",2221194,2,0,55,4,1,95,13,NA,0,0,30,1,1,0,0,0,0,0,1,0.2,19,0.19999999,1,0,0,0,182,36
"1273",2221195,2,0,41,5,1,100,38,NA,0,1,20,1,1,0,1,1,0,0,1,1,20,0.60000002,1,0,NA,1,182,36
"1274",2221198,2,0,65,2,1,100,15,30,1,1,50,1,0,0,1,1,0,0,1,0.80000001,20,0,1,0,NA,1,182,36
"1275",2221200,2,1,57,7,0,60,13,40,1,0,40,1,1,0,1,0,0,1,0,0.60000002,19,1,0,0,NA,1,182,36
"1276",2221201,2,0,41,2,0,70,15,10,0,1,50,1,1,0,0,0,0,0,1,0.2,20,0,0,0,1,1,182,36
"1277",2221202,2,1,39,3,1,15,18,40,1,1,20,1,1,0,0,1,0,0,1,0.40000001,19,0,1,0,0,1,182,36
"1278",2221210,2,1,45,3,1,50,8,10,1,1,10,1,1,0,1,0,0,0,1,0.60000002,20,0,1,0,NA,1,182,36
"1279",2221211,2,1,65,3,2,60,15,10,1,1,20,1,1,0,0,0,0,0,1,0.60000002,19,0,1,1,0,1,182,36
"1280",2221218,2,1,58,7,0,40,7,40,0,0,40,1,0,0,0,1,0,0,1,0.60000002,19,0,0,0,1,1,182,36
"1281",2221226,2,1,34,6,1,95,8,0,1,1,10,1,1,0,1,1,0,0,1,0.2,20,0,1,0,NA,0,182,36
"1282",2221227,2,1,36,5,0,90,18,30,0,1,30,1,0,0,1,0,1,0,0,1,20,0.19999999,0,0,NA,1,182,36
"1283",2221229,2,1,57,5,0,80,12,50,0,0,20,1,0,0,0,0,0,0,1,0.60000002,20,0,0,0,1,1,182,36
"1284",2221233,2,1,48,3,3,100,10,30,1,1,50,1,1,0,0,1,0,0,1,0.80000001,19,0,1,1,0,1,182,36
"1285",2221236,2,0,53,6,1,100,17,30,0,1,40,1,1,0,1,0,0,0,1,0.2,20,0.19999999,1,0,NA,1,182,36
"1286",2221239,2,1,45,4,2,90,8,20,1,1,50,1,1,0,1,0,0,0,1,0.40000001,20,0.39999998,1,1,NA,1,182,36
"1287",2221244,2,0,36,4,2,20,7,3,1,1,20,1,1,0,1,1,0,0,1,0.80000001,20,0,1,1,NA,1,182,36
"1288",2221246,2,0,66,4,0,80,4.5,40,1,1,30,1,1,0,0,1,0,0,1,0,19,0,0,0,0,1,182,36
"1289",2221363,2,1,53,4,0,100,17,80,1,1,20,1,0,0,1,0,1,0,0,0,20,0,0,0,NA,1,182,36
"1290",2222011,2,1,64,3,1,40,3,40,1,1,50,1,1,1,1,1,0,0,1,0.80000001,31,0,1,0,NA,1,237,47
"1291",2222012,2,0,67,8,1,75,4,25,0,1,40,1,1,1,1,1,1,0,0,0.60000002,31,0,1,0,NA,1,237,47
"1292",2222015,2,1,74,3,0,100,4,100,0,0,50,1,1,1,0,1,0,0,1,0.60000002,28,0,0,0,0,1,237,47
"1293",2222043,2,1,65,4,1,100,5,25,0,1,20,1,1,0,1,1,0,0,1,0.60000002,31,0.39999998,1,0,NA,1,238,47
"1294",2222052,2,1,54,3,2,100,55,20,1,1,50,1,1,0,1,0,1,0,0,0.60000002,31,0.39999998,1,1,NA,1,238,47
"1295",2222056,2,0,63,2,3,100,2,30,1,1,50,1,1,0,0,1,0,0,1,0.80000001,28,0,1,1,0,1,238,47
"1296",2222059,2,1,61,5,0,100,5,10,0,1,40,1,1,0,0,0,0,0,1,0.40000001,28,0,0,0,1,1,238,47
"1297",2222060,2,1,56,5,2,100,5,40,1,0,50,1,1,0,1,0,0,0,1,0.60000002,31,0.39999998,1,1,NA,1,238,47
"1298",2222061,2,0,31,5,2,20,6.19999980926514,40,1,1,20,1,1,0,0,0,0,0,1,0.2,28,0.39999998,1,1,0,1,238,47
"1299",2222062,2,0,53,6,0,40,2.5,NA,1,1,30,1,0,0,1,0,0,1,0,0.40000001,31,0,0,0,NA,0,238,47
"1300",2222067,2,1,58,2,1,60,8,30,0,1,20,1,1,0,1,0,0,1,0,0.60000002,31,1,1,0,NA,1,238,47
"1301",2222068,2,0,63,3,0,80,8,15,0,0,50,1,1,0,0,0,0,0,1,0.2,28,0,0,0,0,1,238,47
"1302",2222078,2,1,58,5,0,50,4,30,0,0,20,1,1,0,1,1,0,0,1,0.60000002,31,0,0,0,NA,1,238,47
"1303",2222080,2,1,80,3,0,100,5,20,1,1,50,1,0,0,0,1,0,0,1,0.60000002,28,0.60000002,0,0,0,1,238,47
"1304",2222085,2,1,71,7,0,100,10,50,1,1,20,1,1,0,1,0,0,0,1,0.2,29,0,0,0,NA,1,239,47
"1305",2222087,2,0,73,3,1,100,2,50,1,1,50,1,1,0,0,0,0,0,1,0.2,28,0.19999999,1,0,0,1,239,47
"1306",2222092,2,1,57,4,0,20,6,NA,0,1,40,1,1,0,1,0,0,0,1,1,29,0,0,0,NA,0,239,47
"1307",2222097,2,1,75,6,0,100,4,NA,1,0,50,1,1,0,1,0,0,0,1,0,29,0,0,0,NA,0,239,47
"1308",2222099,2,0,67,4,0,85,5,NA,0,0,20,1,1,0,0,0,0,0,1,0.60000002,28,0,0,0,0,0,239,47
"1309",2222103,2,1,65,11,1,20,2,NA,0,0,30,1,1,0,0,0,0,0,1,0.80000001,28,1,1,0,0,1,239,47
"1310",2222105,2,1,60,3,1,60,4,NA,0,1,40,1,1,0,1,1,0,0,1,0.60000002,29,1,1,0,NA,0,239,47
"1311",2222112,2,0,33,5,2,50,7,NA,0,1,40,1,1,0,0,1,0,0,1,0.2,28,0,1,1,NA,0,239,47
"1312",2222113,2,1,47,5,0,50,3,NA,1,1,50,1,1,0,1,1,0,0,1,0.80000001,29,0.19999999,0,0,NA,0,239,47
"1313",2222115,2,1,50,3,1,100,30,30,1,1,20,1,1,0,0,1,0,0,1,0.2,28,0.19999999,1,0,0,1,239,47
"1314",2222117,2,0,43,4,2,70,15,NA,0,0,30,1,1,0,1,1,0,1,0,1,29,0,1,1,NA,NA,239,47
"1315",2222118,2,1,48,5,2,20,3,30,0,1,20,1,1,0,1,1,1,0,0,0.2,28,0,1,1,NA,1,239,47
"1316",2223002,2,1,56,9,2,100,10,25,1,0,50,1,1,1,1,0,0,0,1,0,21,0,1,1,NA,1,73,15
"1317",2223003,2,1,57,5,2,90,10,50,1,1,40,0,1,1,0,1,0,0,1,0.2,20,0,1,1,NA,1,73,15
"1318",2223004,2,1,46,7,2,100,15,30,1,1,50,1,1,1,1,1,0,1,0,0.60000002,21,0,1,1,NA,1,73,15
"1319",2223007,2,1,79,3,0,100,2,10,1,1,20,1,1,1,1,0,0,1,0,0.60000002,21,0,0,0,NA,1,73,15
"1320",2223024,2,1,45,3,1,100,7,50,1,1,50,1,1,1,1,1,0,0,1,1,21,0,1,0,NA,1,73,15
"1321",2223026,2,1,55,5,1,60,12,15,1,1,20,1,1,1,1,1,1,0,0,0.60000002,21,0.19999999,1,0,NA,1,73,15
"1322",2223039,2,1,45,3,2,100,30,30,1,0,25,1,1,1,0,0,0,0,1,0.2,20,0,1,1,0,1,73,15
"1323",2223044,2,0,40,6,1,100,10,30,0,0,40,0,0,1,0,0,0,0,1,0.40000001,21,1,1,0,0,1,73,15
"1324",2223046,2,1,60,3,1,100,8,50,1,0,50,1,1,1,0,0,0,0,1,0.2,20,0.19999999,1,0,0,1,73,15
"1325",2223051,2,1,62,2,1,100,2.5,10,0,1,20,1,1,1,1,0,1,0,0,0.60000002,21,0,1,0,NA,1,73,15
"1326",2223058,2,1,39,3,1,100,10,50,1,1,30,1,1,1,1,0,0,0,1,0.60000002,20,0,1,0,NA,1,73,15
"1327",2223062,2,1,62,2,1,100,15,50,0,1,20,1,1,1,0,1,0,0,1,0.40000001,20,0,1,0,0,1,73,15
"1328",2223064,2,1,33,6,2,100,16,30,1,1,50,1,1,1,0,0,0,0,1,0.2,20,0.19999999,1,1,0,1,73,15
"1329",2223065,2,0,40,4,1,90,15,10,0,1,40,1,0,1,1,0,0,1,0,0,21,0,1,0,NA,1,73,15
"1330",2223069,2,1,70,2,0,100,4,35,1,1,50,1,1,1,0,1,0,0,1,0.80000001,20,0,0,0,0,1,73,15
"1331",2223070,2,1,45,7,2,100,46,NA,1,1,20,0,1,1,0,1,0,0,1,0.40000001,20,0,1,1,0,0,73,15
"1332",2223237,2,1,64,3,1,50,4,20,1,1,20,1,1,0,0,1,0,0,1,0.60000002,20,0,1,0,0,1,75,15
"1333",2223238,2,1,38,4,2,30,7,35,1,1,50,1,1,0,1,1,0,1,0,0.60000002,21,0,1,1,NA,1,75,15
"1334",2223239,2,0,33,7,2,80,10,60,1,1,50,1,1,0,1,0,0,0,1,0.60000002,21,0,1,1,NA,1,75,15
"1335",2223240,2,1,58,6,2,90,20,40,1,1,50,1,1,0,1,1,0,1,0,0.80000001,21,0,1,1,NA,1,75,15
"1336",2223241,2,0,45,4,0,100,10,NA,0,1,20,1,0,0,0,0,0,0,1,0,20,0.39999998,0,0,0,0,75,15
"1337",2223246,2,1,71,2,0,100,7,10,0,0,30,1,1,0,0,0,0,0,1,0.2,20,0,0,0,1,1,75,15
"1338",2223251,2,1,40,7,2,100,12,80,0,1,50,1,1,0,1,0,0,0,1,0.40000001,21,0,1,1,NA,1,75,15
"1339",2223254,2,1,40,4,2,60,10,30,0,1,50,1,1,0,1,1,0,1,0,0.60000002,21,0,1,1,NA,1,75,15
"1340",2223255,2,1,32,4,1,100,30,25,1,1,40,1,0,0,1,1,1,0,0,0.40000001,21,0,1,0,NA,1,75,15
"1341",2223256,2,0,44,5,2,100,20,10,0,0,50,1,1,0,0,1,0,0,1,0.80000001,20,0,1,1,0,1,75,15
"1342",2223259,2,1,56,2,1,100,4,15,0,1,20,1,1,0,1,0,1,0,0,0.60000002,21,1,1,0,NA,1,75,15
"1343",2223261,2,1,41,5,2,60,10,30,1,1,30,1,1,0,0,1,0,0,1,0.80000001,20,0.19999999,1,1,0,1,75,15
"1344",2223267,2,1,58,3,2,100,6,20,1,1,30,1,1,0,0,1,0,0,1,0.60000002,20,0,1,1,0,1,75,15
"1345",2223270,2,1,44,5,2,90,20,40,1,1,50,1,1,0,0,1,0,0,1,0.80000001,20,0.39999998,1,1,0,1,75,15
"1346",2223277,2,0,37,4,0,80,10,NA,0,1,40,1,0,0,0,0,0,0,1,0.2,20,0.60000002,0,0,0,0,75,15
"1347",2223282,2,1,63,4,2,100,6,30,0,0,80,1,1,0,1,0,0,1,0,0.40000001,22,0,1,1,NA,1,75,15
"1348",2223289,2,0,56,3,2,80,5,NA,1,1,20,1,1,0,1,1,1,0,0,0.60000002,21,0,1,1,NA,0,75,15
"1349",2223290,2,0,51,4,3,100,10,20,1,1,30,1,1,0,0,0,0,0,1,0.2,20,0,1,1,0,1,75,15
"1350",2223298,2,1,56,2,2,20,12,5,1,1,20,1,1,0,0,0,0,0,1,0.40000001,20,0,1,1,0,1,75,15
"1351",2223300,2,1,78,4,2,100,13,20,1,0,50,1,1,0,1,0,0,1,0,0.2,21,0,1,1,NA,1,75,15
"1352",2223302,2,0,64,6,1,100,4,30,0,1,40,1,1,0,1,1,0,0,1,0.60000002,20,0,1,0,NA,1,75,15
"1353",2223303,2,1,64,1,1,100,2.79999995231628,NA,1,1,50,0,0,0,1,1,0,0,1,0.2,21,0,1,0,NA,0,75,15
"1354",2223305,2,1,66,6,0,50,2.59999990463257,NA,0,1,20,1,1,0,1,0,0,0,1,0,21,0,0,0,NA,0,75,15
"1355",2223306,2,1,56,3,0,100,10,30,1,1,30,1,1,0,1,0,0,0,1,0.60000002,21,0,0,0,NA,1,75,15
"1356",2223311,2,1,53,5,2,100,8,0,0,1,20,1,1,0,1,0,0,1,0,0.60000002,20,0,1,1,NA,0,75,15
"1357",2223314,2,0,35,4,1,70,15,40,1,1,50,1,1,0,0,0,0,0,1,0.2,20,0,1,0,0,1,75,15
"1358",2223321,2,1,50,4,1,100,16,20,1,1,40,1,1,0,1,0,0,0,1,0.40000001,21,1,1,0,NA,1,75,15
"1359",2223325,2,1,41,5,1,100,20,20,1,0,30,1,1,0,0,0,0,0,1,0.2,20,0,1,0,0,1,75,15
"1360",2223328,2,1,51,5,2,100,10,40,1,1,20,1,1,0,0,1,0,0,1,0,20,0,1,1,0,1,75,15
"1361",2223338,2,1,45,5,1,95,5,25,1,1,30,1,0,0,1,0,1,0,0,0.40000001,21,0,1,0,NA,1,75,15
"1362",2223342,2,1,58,1,0,90,2,NA,1,1,20,1,0,0,1,1,1,0,0,0.2,21,0,0,0,NA,0,75,15
"1363",2223345,2,1,42,3,0,100,4,20,1,1,50,1,0,0,0,0,0,0,1,0,20,0,0,0,0,1,75,15
"1364",2223352,2,0,38,6,2,100,6,0,0,1,100,0,1,0,1,1,0,0,1,0.40000001,21,0,1,1,NA,0,75,15
"1365",2223354,2,1,57,1,2,40,2,30,1,1,40,1,1,1,1,1,1,0,0,0.60000002,21,0,1,1,NA,1,73,15
"1366",2223355,2,0,54,5,1,60,5,30,1,1,20,1,1,0,1,0,1,0,0,0.40000001,21,0,1,0,NA,1,75,15
"1367",2224003,2,0,48,5,1,30,10,NA,1,1,30,1,0,1,1,1,1,0,0,0.60000002,25,0,1,0,NA,0,138,29
"1368",2224004,2,0,35,4,1,100,6,20,1,0,20,1,0,1,1,0,0,0,1,0.2,25,0,1,0,NA,1,138,29
"1369",2224005,2,1,37,4,3,25,3,20,0,0,50,1,1,1,0,1,0,0,1,0.80000001,22,0,1,1,0,1,138,29
"1370",2224006,2,1,56,5,2,100,15,20,0,0,40,1,1,1,0,0,0,0,1,0.60000002,22,1,1,1,0,1,138,29
"1371",2224010,2,1,68,6,1,100,12,30,1,1,50,1,1,1,1,1,0,0,1,0.60000002,25,0,1,0,NA,1,138,29
"1372",2224011,2,1,55,5,2,100,20,20,0,1,20,1,1,1,0,1,0,0,1,0.60000002,22,0,1,1,1,1,138,29
"1373",2224014,2,1,41,5,1,100,15,30,1,1,30,1,1,1,1,0,1,0,0,0.60000002,25,0,1,0,NA,1,138,29
"1374",2224016,2,1,40,4,1,100,8,10,0,0,20,1,1,1,0,1,0,0,1,0,22,0.19999999,1,0,0,1,138,29
"1375",2224017,2,1,59,6,2,100,8,20,1,1,50,1,1,1,0,0,0,0,1,0.2,22,0,1,1,0,1,138,29
"1376",2224018,2,0,32,3,1,40,12,NA,0,0,0,0,0,1,0,0,0,0,1,0.40000001,22,0,1,0,NA,0,138,29
"1377",2224020,2,1,68,3,1,100,3,30,0,1,50,1,1,1,0,1,0,0,1,0.80000001,20,0,1,0,0,1,138,29
"1378",2224022,2,1,66,3,1,30,8,60,1,1,50,1,1,1,1,0,0,0,1,0,25,0,1,0,NA,1,138,29
"1379",2224023,2,1,33,4,2,90,20,10,1,0,20,1,1,1,1,0,0,0,1,0.40000001,25,0,1,1,NA,1,138,29
"1380",2224027,2,1,79,5,0,100,45,30,0,1,40,1,0,1,0,0,0,0,1,0.40000001,22,0.19999999,0,0,NA,1,138,29
"1381",2224030,2,1,50,4,0,100,10,15,1,1,50,1,1,1,1,1,0,1,0,0.40000001,25,0,0,0,NA,1,138,29
"1382",2224036,2,0,42,4,2,100,20,20,0,1,20,1,1,1,0,0,0,0,1,0.40000001,22,0.39999998,1,1,0,1,138,29
"1383",2224043,2,0,39,5,1,100,10,10,1,1,30,1,0,1,1,0,0,0,1,0.2,25,0,1,0,NA,1,138,29
"1384",2224044,2,1,40,5,1,50,10,10,1,1,20,1,1,1,1,1,0,1,0,0.40000001,25,0,1,0,NA,1,138,29
"1385",2224047,2,0,54,8,0,90,13,NA,1,1,50,1,0,1,0,0,0,0,1,0,22,0,0,0,0,0,138,29
"1386",2224052,2,0,64,6,0,100,8,20,1,1,40,1,0,1,1,1,0,0,1,0.2,25,0,0,0,NA,1,138,29
"1387",2224053,2,1,63,6,1,100,6,10,1,0,40,1,1,1,1,0,0,0,1,0.40000001,25,0,1,0,NA,1,138,29
"1388",2224056,2,1,57,7,0,100,14,20,0,0,30,1,0,1,0,1,0,0,1,0.60000002,22,0,0,0,0,1,138,29
"1389",2224057,2,0,71,6,0,90,12,30,0,0,30,1,1,1,0,0,0,0,1,0,22,0,0,0,0,1,138,29
"1390",2224058,2,1,36,3,1,100,6,90,1,1,50,1,1,1,0,1,0,0,1,0,22,0.80000001,1,0,0,1,138,29
"1391",2224060,2,1,40,6,2,100,15,20,1,1,50,1,1,1,1,1,0,0,1,0.80000001,25,0,1,1,NA,1,138,29
"1392",2224076,2,0,33,6,0,90,20,20,0,0,50,0,0,1,1,1,1,0,0,0.2,25,0,0,0,NA,1,139,29
"1393",2224079,2,0,51,3,1,100,15,20,0,1,20,1,1,1,1,1,0,0,1,0.2,25,0,1,0,NA,1,139,29
"1394",2224090,2,1,78,2,0,93,2,28,1,1,30,0,1,1,0,1,0,0,1,0.80000001,25,0.60000002,0,0,0,1,139,29
"1395",2224093,2,0,40,5,0,100,10,20,0,0,50,1,0,1,0,0,0,0,1,0.2,25,0.19999999,0,0,0,1,139,29
"1396",2224094,2,1,43,5,0,100,13,40,0,0,40,0,0,1,1,1,0,0,1,0.2,25,0,0,0,NA,1,139,29
"1397",2224096,2,1,34,4,0,100,20,20,1,1,50,1,0,1,1,1,0,1,0,0.2,25,0,0,0,NA,1,139,29
"1398",2224097,2,1,51,4,0,100,16,30,0,0,20,0,1,1,1,0,1,0,0,0.2,25,0.19999999,0,0,NA,1,139,29
"1399",2224100,2,0,38,4,0,70,6,20,1,1,30,1,0,1,1,0,0,1,0,0.2,25,0,0,0,NA,1,139,29
"1400",2224110,2,1,32,6,3,100,50,30,1,1,30,1,1,0,0,0,0,0,1,0.60000002,22,0.39999998,1,1,0,1,140,29
"1401",2224111,2,0,50,5,2,60,8,20,0,1,10,1,1,0,1,1,1,0,0,0.40000001,23,0,1,1,NA,1,140,29
"1402",2224112,2,0,56,3,0,50,4,NA,1,1,40,1,1,0,0,1,0,0,1,0,22,0,0,0,0,0,140,29
"1403",2224115,2,1,55,5,0,100,4,40,0,0,50,1,1,0,0,0,0,0,1,0.2,22,0,0,0,0,1,140,29
"1404",2224120,2,1,76,5,0,100,2,30,1,1,80,1,1,0,1,0,0,1,0,0,23,0,0,0,NA,1,140,29
"1405",2224121,2,1,43,6,1,90,18,40,1,1,30,1,1,0,1,1,0,0,1,0.60000002,23,0,1,0,NA,1,140,29
"1406",2224125,2,1,73,10,0,100,5,30,1,1,20,1,1,0,1,1,0,1,0,0,23,0,0,0,NA,1,140,29
"1407",2224126,2,0,45,6,1,65,12,50,1,1,50,1,1,0,1,1,0,0,1,0.60000002,23,0.19999999,1,0,NA,1,140,29
"1408",2224128,2,1,37,4,0,100,18,17,1,0,40,1,0,0,0,1,0,0,1,0.40000001,22,0,0,0,NA,1,140,29
"1409",2224130,2,1,48,7,2,70,12,30,1,1,50,1,1,0,0,0,0,0,1,0.80000001,22,0,1,1,0,1,140,29
"1410",2224131,2,0,42,6,1,100,5,20,1,1,20,1,1,0,1,1,0,1,0,0.40000001,23,0.19999999,1,0,NA,1,140,29
"1411",2224135,2,1,71,4,1,100,11,20,0,0,30,1,1,0,0,0,0,0,1,0.2,22,0,1,0,0,1,140,29
"1412",2224139,2,1,35,5,3,100,180,30,1,1,20,1,1,0,1,0,0,1,0,1,23,0.39999998,1,1,NA,1,140,29
"1413",2224141,2,1,68,2,0,100,3,35,0,1,25,1,1,0,0,1,0,0,1,0.80000001,22,0.19999999,0,0,0,1,140,29
"1414",2224146,2,1,54,5,3,40,4,30,0,1,10,1,0,0,0,1,0,0,1,0.60000002,22,0,1,1,0,1,140,29
"1415",2224151,2,1,58,5,2,100,12,25,1,1,50,1,1,0,1,0,0,0,1,0.2,23,0,1,1,NA,1,140,29
"1416",2224205,2,0,40,1,2,100,3.5,10,0,1,20,1,1,0,1,0,0,0,1,0.40000001,26,0,1,1,NA,1,142,29
"1417",2224206,2,0,50,5,0,100,18,25,0,0,30,1,0,0,0,1,0,0,1,0,22,0,0,0,0,1,142,29
"1418",2224209,2,1,44,5,1,100,6,20,0,1,20,1,1,0,0,1,0,0,1,0.60000002,22,0.19999999,1,0,0,1,142,29
"1419",2224210,2,0,69,2,1,60,5,90,1,1,50,0,1,0,0,1,0,0,1,0,22,0,1,0,1,1,142,29
"1420",2224211,2,1,58,7,1,80,12,50,0,0,40,1,0,0,0,0,0,0,1,0.2,22,0,1,0,NA,1,142,29
"1421",2224216,2,0,37,4,1,100,10,30,1,1,50,0,0,0,1,0,0,1,0,1,25,0,1,0,NA,1,142,29
"1422",2224218,2,0,40,5,1,100,5.40000009536743,20,1,1,20,1,0,0,1,1,0,0,1,0,25,0,1,0,NA,1,142,29
"1423",2224220,2,0,43,5,0,100,8,20,0,0,30,1,0,0,1,1,0,1,0,1,25,0,0,0,NA,1,142,29
"1424",2224222,2,1,44,4,1,100,14,20,0,1,20,1,1,0,1,1,0,0,1,0.40000001,25,0.19999999,1,0,NA,1,142,29
"1425",2224223,2,0,48,5,1,80,15,NA,0,1,50,0,1,0,0,0,0,0,1,0.2,22,0,1,0,0,0,142,29
"1426",2224225,2,1,64,8,0,100,13,20,1,1,40,1,1,0,1,0,0,0,1,0,25,0,0,0,NA,1,142,29
"1427",2224226,2,0,47,4,0,100,7,10,0,0,50,0,1,0,1,0,0,0,1,0.60000002,26,0,0,0,NA,1,142,29
"1428",2224227,2,1,38,4,0,100,12,20,1,1,20,1,0,0,1,0,1,0,0,0.2,25,0,0,0,NA,1,142,29
"1429",2224228,2,0,40,4,0,100,16,NA,1,1,80,1,1,0,1,1,0,0,1,0.2,25,0,0,0,NA,1,142,29
"1430",2224230,2,1,40,4,0,100,11,25,1,1,20,1,0,0,1,0,1,0,0,0.2,25,0,0,0,NA,1,142,29
"1431",2224237,2,0,42,5,1,100,3,25,1,1,50,1,0,0,1,1,1,0,0,0.40000001,25,0.19999999,1,0,NA,1,142,29
"1432",2224238,2,1,39,5,2,90,15,10,0,1,40,1,1,0,0,1,0,0,1,0.2,22,0,1,1,0,1,142,29
