"","x"
"1",310
"2",323
"3",324
"4",370
"5",885
"6",1014
"7",1015
"8",1017
"9",1018
"10",1021
"11",1024
"12",1025
"13",1026
"14",1028
"15",1049
"16",1056
"17",1057
"18",1059
"19",1060
"20",1061
"21",1062
"22",1063
"23",1064
"24",1065
"25",1066
"26",1079
"27",1084
"28",1593
"29",1606
"30",1608
"31",1635
